name=000000_00, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.31999999999999995
name=000123_01, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.05999999999999972
name=000023_13, ax=-0.010000000000000037, cx=-0.13, cz=-0.07999999999999974
name=000123_02, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.05999999999999972
name=000023_14, ax=-4.163336342344337e-17, cx=-0.13, cz=-0.1599999999999998
name=000123_03, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.05999999999999972
name=000023_15, ax=0.009999999999999953, cx=-0.13, cz=-0.17999999999999983
name=000123_04, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.05999999999999972
name=000023_16, ax=0.009999999999999953, cx=-0.13, cz=-0.36
name=000123_05, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.07999999999999974
name=000023_17, ax=-4.163336342344337e-17, cx=-0.13, cz=-0.29999999999999993
name=000023_18, ax=-4.163336342344337e-17, cx=-0.13, cz=-0.2799999999999999
name=000123_06, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.07999999999999974
name=000023_19, ax=0.009999999999999953, cx=-0.13, cz=-0.2799999999999999
name=000123_07, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.07999999999999974
name=000024_00, ax=-0.010000000000000037, cx=-0.13, cz=-0.23999999999999988
name=000123_08, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000024_01, ax=-0.010000000000000037, cx=-0.13, cz=-0.23999999999999988
name=000123_09, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.07999999999999974
name=000024_02, ax=-4.163336342344337e-17, cx=-0.13, cz=-0.21999999999999986
name=000123_10, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.09999999999999976
name=000024_03, ax=-0.010000000000000037, cx=-0.13, cz=-0.07999999999999974
name=000024_04, ax=-4.163336342344337e-17, cx=-0.13, cz=-0.1599999999999998
name=000123_11, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.09999999999999976
name=000024_05, ax=0.009999999999999953, cx=-0.13, cz=-0.17999999999999983
name=000123_12, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000024_06, ax=0.009999999999999953, cx=-0.13, cz=-0.36
name=000123_13, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000024_07, ax=-4.163336342344337e-17, cx=-0.13, cz=-0.29999999999999993
name=000123_14, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000024_08, ax=-4.163336342344337e-17, cx=-0.13, cz=-0.2799999999999999
name=000123_15, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000024_09, ax=0.009999999999999953, cx=-0.13, cz=-0.2799999999999999
name=000024_10, ax=0.009999999999999953, cx=-0.13, cz=-0.23999999999999988
name=000123_16, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000024_11, ax=-4.163336342344337e-17, cx=-0.12000000000000001, cz=-0.17999999999999983
name=000123_17, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000024_12, ax=0.009999999999999953, cx=-0.13, cz=-0.29999999999999993
name=000123_18, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1399999999999998
name=000024_13, ax=-4.163336342344337e-17, cx=-0.13, cz=-0.31999999999999995
name=000123_19, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1399999999999998
name=000024_14, ax=-4.163336342344337e-17, cx=-0.11000000000000001, cz=-0.29999999999999993
name=000124_00, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.09999999999999976
name=000024_15, ax=-4.163336342344337e-17, cx=-0.09000000000000002, cz=-0.2599999999999999
name=000024_16, ax=-4.163336342344337e-17, cx=-0.08000000000000003, cz=-0.23999999999999988
name=000124_01, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.09999999999999976
name=000024_17, ax=-4.163336342344337e-17, cx=-0.13, cz=-0.11999999999999977
name=000124_02, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000024_18, ax=-4.163336342344337e-17, cx=-0.13, cz=-0.17999999999999983
name=000124_03, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000024_19, ax=-4.163336342344337e-17, cx=-0.11000000000000001, cz=-0.19999999999999984
name=000124_04, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000025_00, ax=-4.163336342344337e-17, cx=-0.09000000000000002, cz=-0.19999999999999984
name=000124_05, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000025_01, ax=-4.163336342344337e-17, cx=-0.030000000000000054, cz=-0.1399999999999998
name=000124_06, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000025_02, ax=-4.163336342344337e-17, cx=-0.02000000000000006, cz=-0.1399999999999998
name=000124_07, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000025_03, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.1599999999999998
name=000124_08, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1399999999999998
name=000025_04, ax=-4.163336342344337e-17, cx=-0.030000000000000054, cz=-0.21999999999999986
name=000124_09, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1399999999999998
name=000025_05, ax=-4.163336342344337e-17, cx=-0.010000000000000064, cz=-0.19999999999999984
name=000124_10, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000025_06, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.17999999999999983
name=000124_11, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000025_07, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.19999999999999984
name=000124_12, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1399999999999998
name=000025_08, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.19999999999999984
name=000124_13, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1599999999999998
name=000025_09, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.21999999999999986
name=000025_10, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.21999999999999986
name=000124_14, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.17999999999999983
name=000025_11, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.2599999999999999
name=000124_15, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.17999999999999983
name=000025_12, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.19999999999999984
name=000124_16, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.17999999999999983
name=000025_13, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.23999999999999988
name=000025_14, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.21999999999999986
name=000124_17, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000025_15, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.23999999999999988
name=000124_18, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000025_16, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.23999999999999988
name=000124_19, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000025_17, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.2599999999999999
name=000125_00, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000025_18, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.23999999999999988
name=000125_01, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.11999999999999977
name=000025_19, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.2599999999999999
name=000125_02, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1399999999999998
name=000026_00, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.21999999999999986
name=000026_01, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.2599999999999999
name=000125_03, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1599999999999998
name=000026_02, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.19999999999999984
name=000125_04, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.17999999999999983
name=000026_03, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.23999999999999988
name=000125_05, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.17999999999999983
name=000026_04, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.21999999999999986
name=000125_06, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.17999999999999983
name=000026_05, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.23999999999999988
name=000026_06, ax=-0.010000000000000037, cx=-5.551115123125783e-17, cz=-0.23999999999999988
name=000125_07, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000026_07, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.2599999999999999
name=000125_08, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000026_08, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.23999999999999988
name=000125_09, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000026_09, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.2599999999999999
name=000125_10, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000026_10, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.23999999999999988
name=000125_11, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1399999999999998
name=000026_11, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.21999999999999986
name=000125_12, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000026_12, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.23999999999999988
name=000125_13, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000026_13, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.23999999999999988
name=000026_14, ax=-0.010000000000000037, cx=0.019999999999999907, cz=-0.2599999999999999
name=000125_14, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1599999999999998
name=000125_15, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000026_15, ax=-0.010000000000000037, cx=0.019999999999999907, cz=-0.2599999999999999
name=000125_16, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000026_16, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.2599999999999999
name=000125_17, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000026_17, ax=0.01999999999999995, cx=0.009999999999999926, cz=-0.21999999999999986
name=000125_18, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1599999999999998
name=000026_18, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.21999999999999986
name=000125_19, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.17999999999999983
name=000026_19, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.2799999999999999
name=000126_00, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000027_00, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.23999999999999988
name=000126_01, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1399999999999998
name=000027_01, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.38
name=000027_02, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000126_02, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000027_03, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.29999999999999993
name=000126_03, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000126_04, ax=-4.163336342344337e-17, cx=-5.551115123125783e-17, cz=-0.1599999999999998
name=000027_04, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.2799999999999999
name=000027_05, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.2599999999999999
name=000126_05, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000126_06, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000027_06, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.2799999999999999
name=000126_07, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000027_07, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.2799999999999999
name=000126_08, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1599999999999998
name=000027_08, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000027_09, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000126_09, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.17999999999999983
name=000027_10, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000126_10, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.17999999999999983
name=000027_11, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.29999999999999993
name=000126_11, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000027_12, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000126_12, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.1599999999999998
name=000027_13, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000126_13, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.1599999999999998
name=000027_14, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.2799999999999999
name=000126_14, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.1599999999999998
name=000027_15, ax=-0.010000000000000037, cx=0.019999999999999907, cz=-0.4
name=000126_15, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1599999999999998
name=000027_16, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.2599999999999999
name=000126_16, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.17999999999999983
name=000027_17, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.2799999999999999
name=000126_17, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.17999999999999983
name=000027_18, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.2799999999999999
name=000126_18, ax=-4.163336342344337e-17, cx=0.029999999999999916, cz=-0.17999999999999983
name=000027_19, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000126_19, ax=-4.163336342344337e-17, cx=0.049999999999999906, cz=-0.21999999999999986
name=000028_00, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000127_00, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.17999999999999983
name=000028_01, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000127_01, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1399999999999998
name=000028_02, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.2799999999999999
name=000127_02, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.1599999999999998
name=000028_03, ax=-0.010000000000000037, cx=0.019999999999999907, cz=-0.4
name=000127_03, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.1599999999999998
name=000028_04, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.2599999999999999
name=000127_04, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.1599999999999998
name=000028_05, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.2799999999999999
name=000127_05, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.1599999999999998
name=000028_06, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.2799999999999999
name=000127_06, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.17999999999999983
name=000028_07, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.29999999999999993
name=000127_07, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.17999999999999983
name=000028_08, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.29999999999999993
name=000127_08, ax=-4.163336342344337e-17, cx=0.029999999999999916, cz=-0.17999999999999983
name=000028_09, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.31999999999999995
name=000028_10, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.2599999999999999
name=000127_09, ax=-4.163336342344337e-17, cx=0.049999999999999906, cz=-0.21999999999999986
name=000028_11, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.29999999999999993
name=000127_10, ax=-4.163336342344337e-17, cx=0.029999999999999916, cz=-0.1399999999999998
name=000028_12, ax=0.009999999999999953, cx=-5.551115123125783e-17, cz=-0.2799999999999999
name=000127_11, ax=-4.163336342344337e-17, cx=0.029999999999999916, cz=-0.1399999999999998
name=000127_12, ax=-4.163336342344337e-17, cx=0.029999999999999916, cz=-0.1399999999999998
name=000028_13, ax=0.009999999999999953, cx=0.009999999999999926, cz=-0.29999999999999993
name=000127_13, ax=-4.163336342344337e-17, cx=0.029999999999999916, cz=-0.1399999999999998
name=000028_14, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.2799999999999999
name=000127_14, ax=-4.163336342344337e-17, cx=0.019999999999999907, cz=-0.1399999999999998
name=000028_15, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.2599999999999999
name=000028_16, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.2599999999999999
name=000127_15, ax=0.009999999999999953, cx=0.019999999999999907, cz=-0.1399999999999998
name=000127_16, ax=0.009999999999999953, cx=0.019999999999999907, cz=-0.1399999999999998
name=000028_17, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.2599999999999999
name=000127_17, ax=0.009999999999999953, cx=0.029999999999999916, cz=-0.19999999999999984
name=000028_18, ax=-0.010000000000000037, cx=0.009999999999999926, cz=-0.2599999999999999
name=000127_18, ax=-4.163336342344337e-17, cx=0.049999999999999906, cz=-0.29999999999999993
name=000028_19, ax=-4.163336342344337e-17, cx=0.009999999999999926, cz=-0.2599999999999999
